Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TOI,ATOI,Awards,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Moe Mantha,1986-87,26,PIT,NHL,62,9,31,40,44,167,"","","",102,44,96,32,-5,2.4,2.8,5.2
Moe Mantha,1987-88,27,TOT,NHL,76,11,27,38,53,223,"","","",112,35,109,31,-1,2.0,3.2,5.2
Moe Mantha,1988-89,28,TOT,NHL,46,4,14,18,43,103,"","","",52,21,41,6,-4,0.7,2.3,2.9
Moe Mantha,1989-90,29,WIN,NHL,73,2,26,28,28,114,"","","",91,10,82,9,8,0.7,4.2,4.9
Moe Mantha,1990-91,30,WIN,NHL,57,9,15,24,33,102,"","","",53,11,76,14,-20,1.4,2.1,3.4
Moe Mantha,1991-92,31,TOT,NHL,17,0,4,4,8,17,"","","",9,1,12,4,0,0.0,1.0,1.0
Normand Rochefort,1980-81,20,QUE,NHL,56,3,7,10,51,77,"","","",63,6,85,17,-11,-0.3,2.2,1.9
Normand Rochefort,1981-82,21,QUE,NHL,72,4,14,18,115,105,"","","",102,6,102,25,19,0.0,4.2,4.2
Normand Rochefort,1982-83,22,QUE,NHL,62,6,17,23,40,104,"","","",99,16,94,22,11,0.8,2.7,3.5
Normand Rochefort,1983-84,23,QUE,NHL,75,2,22,24,47,83,"","","",104,5,93,35,40,0.3,5.4,5.7
Normand Rochefort,1984-85,24,QUE,NHL,73,3,21,24,74,111,"","","",95,6,107,30,15,0.4,4.4,4.8
Normand Rochefort,1985-86,25,QUE,NHL,26,5,4,9,30,51,"","","",35,5,28,7,10,0.4,1.9,2.4
Normand Rochefort,1986-87,26,QUE,NHL,70,6,9,15,46,92,"","","",74,4,85,17,1,0.1,4.4,4.5
Normand Rochefort,1987-88,27,QUE,NHL,46,3,10,13,49,70,"","","",66,20,77,29,-2,0.2,2.4,2.6
Normand Rochefort,1988-89,28,NYR,NHL,11,1,5,6,18,14,"","","",12,1,13,2,0,0.3,0.5,0.8
Normand Rochefort,1989-90,29,NYR,NHL,31,3,1,4,24,30,"","","",26,0,37,13,2,-0.1,2.0,1.9
Normand Rochefort,1990-91,30,NYR,NHL,44,3,7,10,35,34,"","","",33,0,38,15,10,0.1,2.7,2.8
Normand Rochefort,1991-92,31,NYR,NHL,26,0,2,2,31,18,"","","",11,0,23,2,-10,-0.4,0.6,0.2
Normand Rochefort,1993-94,33,TBL,NHL,6,0,0,0,10,4,"","","",2,0,5,2,-1,-0.1,0.3,0.2
Craig Muni,1981-82,19,TOR,NHL,3,0,0,0,2,0,"","","",0,0,5,1,-4,-0.1,-0.1,-0.1
Craig Muni,1982-83,20,TOR,NHL,2,0,1,1,0,2,"","","",0,0,3,0,-3,0.0,-0.1,0.0
Craig Muni,1984-85,22,TOR,NHL,8,0,0,0,0,1,"","","",2,0,5,3,0,-0.2,0.4,0.3
Craig Muni,1985-86,23,TOR,NHL,6,0,1,1,4,2,"","","",5,0,15,7,-3,0.0,0.1,0.1
Craig Muni,1986-87,24,EDM,NHL,79,7,22,29,85,69,"","","",110,3,87,25,50,1.1,5.2,6.3
Craig Muni,1987-88,25,EDM,NHL,72,4,15,19,77,56,"","","",90,1,86,29,32,0.2,4.3,4.4
Craig Muni,1988-89,26,EDM,NHL,69,5,13,18,71,40,"","",AS-20,92,1,84,36,43,0.3,5.4,5.7
Craig Muni,1989-90,27,EDM,NHL,71,5,12,17,81,42,"","",AS-20,77,0,83,28,22,0.2,4.5,4.7
Craig Muni,1990-91,28,EDM,NHL,76,1,9,10,77,47,"","","",64,1,87,34,10,-0.8,4.1,3.3
Craig Muni,1991-92,29,EDM,NHL,54,2,5,7,34,38,"","","",52,1,59,19,11,-0.4,2.7,2.3
Craig Muni,1992-93,30,TOT,NHL,81,0,11,11,75,60,"","","",53,1,109,43,-14,-0.9,3.4,2.6
Craig Muni,1993-94,31,TOT,NHL,82,2,12,14,66,45,"","","",65,0,68,34,31,-0.4,6.9,6.5
Craig Muni,1994-95,32,BUF,NHL,40,0,6,6,36,32,"","","",25,1,39,11,-4,-0.3,2.3,2.0
Craig Muni,1995-96,33,TOT,NHL,72,1,7,8,106,41,"","","",41,0,82,35,-6,-0.6,2.9,2.3
Craig Muni,1996-97,34,PIT,NHL,64,0,4,4,36,19,"","","",32,0,59,21,-6,-0.9,1.7,0.8
Craig Muni,1997-98,35,DAL,NHL,40,1,1,2,25,12,"","","",15,0,21,6,0,-0.5,2.4,1.9
Bob McGill,1981-82,19,TOR,NHL,68,1,10,11,263,35,"","","",59,1,83,16,-8,-0.5,2.6,2.1
Bob McGill,1982-83,20,TOR,NHL,30,0,0,0,146,13,"","","",11,1,37,3,-24,-0.6,0.3,-0.3
Bob McGill,1983-84,21,TOR,NHL,12,0,2,2,51,3,"","","",5,0,5,1,1,-0.1,0.6,0.4
Bob McGill,1984-85,22,TOR,NHL,72,0,5,5,250,35,"","","",31,0,54,23,-2,-1.1,3.9,2.8
Bob McGill,1985-86,23,TOR,NHL,61,1,4,5,141,28,"","","",45,0,82,20,-17,-0.8,1.7,0.9
Bob McGill,1986-87,24,TOR,NHL,56,1,4,5,103,27,"","","",33,0,40,5,-2,-0.7,2.3,1.6
Bob McGill,1987-88,25,CHI,NHL,67,4,7,11,131,56,"","","",45,1,100,37,-19,-0.3,2.0,1.7
Bob McGill,1988-89,26,CHI,NHL,68,0,4,4,155,38,"","","",30,0,26,5,9,-1.1,3.2,2.2
Bob McGill,1989-90,27,CHI,NHL,69,2,10,12,204,53,"","","",42,0,55,6,-7,-0.4,2.9,2.5
Bob McGill,1990-91,28,CHI,NHL,77,4,5,9,151,69,"","","",40,2,32,2,8,-0.6,5.0,4.4
Bob McGill,1991-92,29,TOT,NHL,74,3,1,4,91,62,"","","",40,2,105,30,-37,-1.0,1.5,0.5
Bob McGill,1992-93,30,TOR,NHL,19,1,0,1,34,8,"","","",10,0,6,1,5,-0.2,1.5,1.3
Bob McGill,1993-94,31,TOT,NHL,33,0,3,3,46,14,"","","",18,0,32,7,-7,-0.4,1.3,0.8
Ric Nattress,1982-83,20,MTL,NHL,40,1,3,4,19,44,"","","",31,1,25,3,8,-0.4,2.0,1.6
Ric Nattress,1983-84,21,MTL,NHL,34,0,12,12,15,31,"","","",32,10,34,1,-9,0.2,1.6,1.8
Ric Nattress,1984-85,22,MTL,NHL,5,0,1,1,2,3,"","","",3,0,5,0,-2,0.0,0.2,0.2
Ric Nattress,1985-86,23,STL,NHL,78,4,20,24,52,124,"","","",89,20,98,21,-8,0.4,3.8,4.2
Ric Nattress,1986-87,24,STL,NHL,73,6,22,28,24,135,"","","",99,31,132,30,-32,1.0,2.5,3.5
Ric Nattress,1987-88,25,CGY,NHL,63,2,13,15,37,48,"","","",67,0,77,24,14,-0.1,2.7,2.6
Ric Nattress,1988-89,26,CGY,NHL,38,1,8,9,47,28,"","","",34,0,28,6,12,0.0,2.6,2.6
Ric Nattress,1989-90,27,CGY,NHL,49,1,14,15,26,65,"","","",52,2,67,31,14,0.2,3.2,3.4
Ric Nattress,1990-91,28,CGY,NHL,58,5,13,18,63,81,"","","",57,0,75,17,-1,0.6,2.2,2.8
Ric Nattress,1991-92,29,TOT,NHL,54,2,19,21,63,66,"","","",56,1,78,22,-1,0.7,2.7,3.4
Ric Nattress,1992-93,30,PHI,NHL,44,7,10,17,29,57,"","","",41,0,60,20,1,0.9,1.8,2.7
Steve Ludzik,1981-82,20,CBH,NHL,8,2,1,3,2,9,"","","",4,0,3,0,1,0.0,0.1,0.1
Steve Ludzik,1982-83,21,CBH,NHL,66,6,19,25,63,55,"","","",34,1,27,1,6,-0.4,0.9,0.5
Steve Ludzik,1983-84,22,CBH,NHL,80,9,20,29,73,101,"","","",44,4,49,4,-5,-0.5,1.1,0.6
Steve Ludzik,1984-85,23,CBH,NHL,79,11,20,31,86,99,"","","",44,0,63,24,2,-0.1,0.9,0.8
Steve Ludzik,1985-86,24,CBH,NHL,49,6,5,11,21,41,"","","",19,0,39,18,-2,-0.7,0.4,-0.3
Steve Ludzik,1986-87,25,CHI,NHL,52,5,12,17,34,56,"","","",23,0,51,25,-4,-0.4,0.4,0.0
Steve Ludzik,1987-88,26,CHI,NHL,73,6,15,21,40,55,"","","",28,4,58,20,-14,-0.8,0.6,-0.2
Steve Ludzik,1988-89,27,CHI,NHL,6,1,0,1,8,7,"","","",2,0,3,1,0,-0.1,0.1,0.0
Steve Ludzik,1989-90,28,BUF,NHL,11,0,1,1,6,15,"","","",1,0,3,0,-2,-0.4,0.1,-0.3
Michel Galarneau,1980-81,19,HAR,NHL,30,2,6,8,9,19,"","","",12,1,23,0,-12,-0.5,0.1,-0.4
Michel Galarneau,1981-82,20,HAR,NHL,10,0,0,0,4,10,"","","",1,0,8,0,-7,-0.4,0.0,-0.4
Michel Galarneau,1982-83,21,HAR,NHL,38,5,4,9,21,28,"","","",14,0,22,0,-7,-0.5,0.4,-0.1
Ken Solheim,1980-81,19,TOT,NHL,10,4,1,5,0,17,"","","",6,0,6,0,0,0.2,0.1,0.4
Ken Solheim,1981-82,20,MNS,NHL,29,4,5,9,4,46,"","","",17,3,22,0,-8,-0.3,0.2,-0.1
Ken Solheim,1982-83,21,TOT,NHL,35,2,4,6,6,39,"","","",11,0,12,0,-2,-0.8,0.4,-0.4
Ken Solheim,1984-85,23,MNS,NHL,55,8,10,18,19,87,"","","",33,17,32,1,-14,-0.3,0.4,0.1
Ken Solheim,1985-86,24,EDM,NHL,6,1,0,1,5,8,"","","",4,0,6,0,-2,-0.1,0.0,-0.1
Tony Curtale,1980-81,19,CGY,NHL,2,0,0,0,0,4,"","","",0,0,1,0,-1,0.0,0.0,0.0
Kevin LaVallee,1980-81,19,CGY,NHL,77,15,20,35,16,131,"","","",69,25,48,0,-4,0.4,0.9,1.2
Kevin LaVallee,1981-82,20,CGY,NHL,75,32,29,61,30,169,"","","",84,15,78,0,-9,3.1,0.7,3.9
Kevin LaVallee,1982-83,21,CGY,NHL,60,19,16,35,17,138,"","","",50,3,53,0,-7,1.6,0.6,2.2
Kevin LaVallee,1983-84,22,LAK,NHL,19,3,3,6,2,41,"","","",8,0,15,2,-5,-0.1,0.1,0.0
Kevin LaVallee,1984-85,23,STL,NHL,38,15,17,32,8,67,"","","",44,9,33,0,2,1.8,0.5,2.4
Kevin LaVallee,1985-86,24,STL,NHL,64,18,20,38,6,129,"","","",59,20,31,0,9,1.3,1.1,2.4
Kevin LaVallee,1986-87,25,PIT,NHL,33,8,20,28,4,80,"","","",42,24,20,0,-2,1.4,0.4,1.7
Greg Terrion,1980-81,20,LAK,NHL,73,12,25,37,99,92,"","","",48,9,46,6,-1,0.5,0.8,1.3
Greg Terrion,1981-82,21,LAK,NHL,61,15,22,37,23,111,"","","",61,15,67,9,-13,1.0,0.5,1.4
Greg Terrion,1982-83,22,TOR,NHL,74,16,16,32,59,72,"","","",50,2,82,31,-2,0.6,1.0,1.6
Greg Terrion,1983-84,23,TOR,NHL,79,15,24,39,36,93,"","",Selke-28,63,3,109,43,-6,0.8,0.8,1.6
Greg Terrion,1984-85,24,TOR,NHL,72,14,17,31,20,91,"","","",46,4,101,44,-16,0.4,0.8,1.2
Greg Terrion,1985-86,25,TOR,NHL,76,10,22,32,31,105,"","","",46,0,77,26,-5,0.0,0.8,0.8
Greg Terrion,1986-87,26,TOR,NHL,67,7,8,15,6,55,"","","",27,0,59,27,-5,-0.9,0.7,-0.1
Greg Terrion,1987-88,27,TOR,NHL,59,4,16,20,65,57,"","","",30,1,57,22,-6,-0.5,0.5,0.1
Dave Morrison,1980-81,18,LAK,NHL,3,0,0,0,0,2,"","","",0,0,1,0,-1,-0.1,0.0,-0.1
Dave Morrison,1981-82,19,LAK,NHL,4,0,0,0,0,6,"","","",1,0,2,0,-1,-0.2,0.0,-0.1
Dave Morrison,1982-83,20,LAK,NHL,24,3,3,6,4,16,"","","",13,2,19,1,-7,-0.3,0.1,-0.2
Dave Morrison,1984-85,22,VAN,NHL,8,0,0,0,0,8,"","","",0,0,12,6,-6,-0.3,0.0,-0.4
Mike Allison,1980-81,19,NYR,NHL,75,26,38,64,83,122,"","",Calder-11,96,23,67,6,12,3.4,1.2,4.5
Mike Allison,1981-82,20,NYR,NHL,48,7,15,22,74,62,"","","",32,2,34,1,-3,0.0,0.5,0.5
Mike Allison,1982-83,21,NYR,NHL,39,11,9,20,37,45,"","","",30,5,18,1,9,0.6,0.7,1.4
Mike Allison,1983-84,22,NYR,NHL,45,8,12,20,64,52,"","","",31,0,34,8,6,0.2,0.7,0.9
Mike Allison,1984-85,23,NYR,NHL,31,9,15,24,17,46,"","","",33,7,32,6,0,1.1,0.4,1.5
Mike Allison,1985-86,24,NYR,NHL,28,2,13,15,22,26,"","","",18,0,15,1,4,0.1,0.5,0.6
Mike Allison,1986-87,25,TOR,NHL,71,7,16,23,66,48,"","","",41,3,70,33,0,-0.4,0.9,0.5
Mike Allison,1987-88,26,TOT,NHL,52,16,15,31,67,61,"","","",49,15,42,11,3,1.5,0.7,2.2
Mike Allison,1988-89,27,LAK,NHL,55,14,22,36,122,71,"","","",58,15,40,4,7,1.5,0.6,2.1
Mike Allison,1989-90,28,LAK,NHL,55,2,11,13,78,25,"","","",29,2,44,11,-6,-1.0,0.3,-0.7
Steve Konroyd,1980-81,19,CGY,NHL,4,0,0,0,4,0,"","","",1,0,1,0,0,-0.1,0.2,0.1
Steve Konroyd,1981-82,20,CGY,NHL,63,3,14,17,78,57,"","","",71,7,73,3,-5,0.1,2.8,2.9
Steve Konroyd,1982-83,21,CGY,NHL,79,4,13,17,73,80,"","","",87,1,111,28,2,0.0,3.8,3.8
Steve Konroyd,1983-84,22,CGY,NHL,80,1,13,14,94,94,"","","",81,0,131,42,-7,-0.6,3.5,2.9
Steve Konroyd,1984-85,23,CGY,NHL,64,3,23,26,73,121,"","","",86,15,101,42,12,0.7,3.1,3.8
Steve Konroyd,1985-86,24,TOT,NHL,73,7,25,32,80,124,"","","",108,17,104,37,27,1.2,4.3,5.6
Steve Konroyd,1986-87,25,NYI,NHL,72,5,16,21,70,119,"","","",79,13,106,36,-3,0.5,3.8,4.3
Steve Konroyd,1987-88,26,NYI,NHL,62,2,15,17,99,105,"","","",81,13,94,42,16,0.1,3.7,3.9
Steve Konroyd,1988-89,27,TOT,NHL,78,6,12,18,42,132,"","","",72,4,143,59,-16,0.2,2.5,2.7
Steve Konroyd,1989-90,28,CHI,NHL,75,3,14,17,34,93,"","","",78,1,96,25,6,0.0,3.9,3.9
Steve Konroyd,1990-91,29,CHI,NHL,70,0,12,12,40,93,"","","",54,3,59,19,11,-0.5,4.7,4.2
Steve Konroyd,1991-92,30,TOT,NHL,82,4,24,28,97,126,"","","",77,16,104,42,-1,0.8,4.8,5.6
Steve Konroyd,1992-93,31,TOT,NHL,65,3,12,15,67,66,"","","",52,3,95,31,-15,0.0,1.9,1.9
Steve Konroyd,1993-94,32,TOT,NHL,27,0,2,2,12,21,"","","",18,1,22,2,-3,-0.4,0.8,0.4
Steve Konroyd,1994-95,33,CGY,NHL,1,0,0,0,0,0,"","","",1,0,1,0,0,0.0,0.0,0.0
John Chabot,1983-84,21,MTL,NHL,56,18,25,43,13,69,"","","",53,12,52,9,-1,2.2,0.9,3.0
John Chabot,1984-85,22,TOT,NHL,77,9,51,60,14,112,"","","",85,28,123,32,-37,1.9,0.2,2.1
John Chabot,1985-86,23,PIT,NHL,77,14,31,45,6,89,"","","",57,2,102,46,1,1.1,1.1,2.2
John Chabot,1986-87,24,PIT,NHL,72,14,22,36,8,90,"","","",58,4,95,34,-6,0.9,0.7,1.7
John Chabot,1987-88,25,DET,NHL,78,13,44,57,10,83,"","","Byng-13,Selke-13",73,8,94,41,12,2.2,1.1,3.4
John Chabot,1988-89,26,DET,NHL,52,2,10,12,6,49,"","","",16,1,61,28,-18,-1.0,0.1,-0.9
John Chabot,1989-90,27,DET,NHL,69,9,40,49,24,91,"","","",64,17,88,46,5,1.7,0.9,2.6
John Chabot,1990-91,28,DET,NHL,27,5,5,10,4,26,"","","",23,8,15,6,6,0.1,0.5,0.6
Mike Moller,1980-81,18,BUF,NHL,5,2,2,4,0,7,"","","",6,0,3,0,3,0.2,0.1,0.4
Mike Moller,1981-82,19,BUF,NHL,9,0,0,0,0,2,"","","",2,0,9,0,-7,-0.4,-0.1,-0.4
Mike Moller,1982-83,20,BUF,NHL,49,6,12,18,14,44,"","","",28,1,25,0,2,-0.2,0.7,0.5
Mike Moller,1983-84,21,BUF,NHL,59,5,11,16,27,42,"","","",31,3,29,3,3,-0.8,0.9,0.1
Mike Moller,1984-85,22,BUF,NHL,5,0,2,2,0,5,"","","",2,0,3,1,0,-0.1,0.1,0.0
Mike Moller,1985-86,23,EDM,NHL,1,0,0,0,0,2,"","","",0,0,0,0,0,0.0,0.0,0.0
Mike Moller,1986-87,24,EDM,NHL,6,2,1,3,0,10,"","","",3,0,2,1,2,0.1,0.1,0.2
Fred Boimistruck,1981-82,20,TOR,NHL,57,2,11,13,32,48,"","","",67,1,70,13,9,-0.1,3.0,2.9
Fred Boimistruck,1982-83,21,TOR,NHL,26,2,3,5,13,26,"","","",28,3,35,7,-3,0.0,1.2,1.2
Murray Eaves,1980-81,20,WIN,NHL,12,1,2,3,5,12,"","","",7,2,14,2,-7,-0.2,0.1,-0.2
Murray Eaves,1981-82,21,WIN,NHL,2,0,0,0,0,0,"","","",0,0,0,0,0,-0.1,0.0,-0.1
Murray Eaves,1982-83,22,WIN,NHL,26,2,7,9,2,17,"","","",9,0,15,1,-5,-0.2,0.2,0.0
Murray Eaves,1983-84,23,WIN,NHL,2,0,0,0,0,1,"","","",0,0,1,1,0,-0.1,0.0,-0.1
Murray Eaves,1984-85,24,WIN,NHL,3,0,3,3,0,2,"","","",3,0,0,0,3,0.1,0.1,0.2
Murray Eaves,1985-86,25,WIN,NHL,4,1,0,1,0,6,"","","",1,0,3,0,-2,0.0,0.0,0.0
Murray Eaves,1987-88,27,DET,NHL,7,0,1,1,2,4,"","","",1,0,2,0,-1,-0.2,0.0,-0.1
Murray Eaves,1989-90,29,DET,NHL,1,0,0,0,0,2,"","","",0,0,2,0,-2,0.0,0.0,-0.1
John Newberry,1983-84,21,MTL,NHL,3,0,0,0,0,2,"","","",0,0,0,0,0,-0.1,0.0,-0.1
John Newberry,1984-85,22,MTL,NHL,16,0,4,4,6,13,"","","",9,0,6,0,2,-0.3,0.3,0.0
John Newberry,1985-86,23,HAR,NHL,3,0,0,0,0,4,"","","",1,0,5,0,-4,-0.1,-0.1,-0.2
Mark Osborne,1981-82,20,DET,NHL,80,26,41,67,61,181,"","","",97,19,88,3,-6,3.0,1.1,4.1
Mark Osborne,1982-83,21,DET,NHL,80,19,24,43,83,159,"","","",76,17,104,4,-40,1.3,0.0,1.3
Mark Osborne,1983-84,22,NYR,NHL,73,23,28,51,88,139,"","","",85,22,66,4,2,2.2,1.0,3.2
Mark Osborne,1984-85,23,NYR,NHL,23,4,4,8,33,29,"","","",20,2,22,2,0,-0.1,0.3,0.3
Mark Osborne,1985-86,24,NYR,NHL,62,16,24,40,80,134,"","","",58,14,49,10,5,1.4,1.0,2.4
Mark Osborne,1986-87,25,TOT,NHL,74,22,25,47,113,160,"","","",68,20,82,18,-15,2.4,0.5,2.8
Mark Osborne,1987-88,26,TOR,NHL,79,23,37,60,102,155,"","","",102,24,102,21,-3,3.1,0.9,4.0
Mark Osborne,1988-89,27,TOR,NHL,75,16,30,46,112,118,"","","",88,24,86,17,-5,1.6,0.8,2.4
Mark Osborne,1989-90,28,TOR,NHL,78,23,50,73,91,137,"","","",116,32,104,22,2,4.1,0.8,4.9
Mark Osborne,1990-91,29,TOT,NHL,55,11,11,22,63,87,"","","",34,1,55,11,-11,0.5,0.5,1.0
Mark Osborne,1991-92,30,TOT,NHL,54,7,13,20,73,66,"","","",28,1,40,3,-10,0.0,0.6,0.6
Mark Osborne,1992-93,31,TOR,NHL,76,12,14,26,89,110,"","","",36,2,71,30,-7,-0.1,1.0,1.0
Mark Osborne,1993-94,32,TOR,NHL,73,9,15,24,145,103,"","","",31,1,41,13,2,0.0,1.0,1.0
Mark Osborne,1994-95,33,NYR,NHL,37,1,3,4,19,32,"","","",8,0,12,2,-2,-1.0,0.5,-0.5
Andy Schliebener,1981-82,19,VAN,NHL,22,0,1,1,10,19,"","","",13,0,27,3,-11,-0.4,0.8,0.4
Andy Schliebener,1983-84,21,VAN,NHL,51,2,10,12,48,62,"","","",42,8,49,6,-11,-0.1,2.3,2.2
Andy Schliebener,1984-85,22,VAN,NHL,11,0,0,0,16,6,"","","",3,0,17,3,-11,-0.2,-0.1,-0.3
Mickey Volcan,1980-81,18,HAR,NHL,49,2,11,13,26,49,"","","",47,2,63,6,-12,0.1,1.9,2.0
Mickey Volcan,1981-82,19,HAR,NHL,26,1,5,6,29,45,"","","",19,2,41,7,-18,-0.1,0.6,0.6
Mickey Volcan,1982-83,20,HAR,NHL,68,4,13,17,73,72,"","","",56,6,96,16,-30,0.1,1.8,1.9
Mickey Volcan,1983-84,21,CGY,NHL,19,1,4,5,18,13,"","","",19,0,24,3,-1,0.0,0.9,0.9
Randy Boyd,1981-82,20,PIT,NHL,23,0,2,2,49,26,"","","",16,1,22,2,-5,-0.3,1.0,0.7
Randy Boyd,1982-83,21,PIT,NHL,56,4,14,18,71,101,"","","",48,12,100,28,-36,0.4,0.9,1.4
Randy Boyd,1983-84,22,TOT,NHL,28,0,5,5,22,33,"","","",14,0,23,7,-2,-0.2,1.4,1.2
Randy Boyd,1984-85,23,CBH,NHL,3,0,0,0,6,3,"","","",1,0,1,0,-1,-0.1,0.1,0.0
Randy Boyd,1985-86,24,NYI,NHL,55,2,12,14,79,52,"","","",52,7,43,7,9,0.0,3.0,3.0
Randy Boyd,1986-87,25,NYI,NHL,30,7,17,24,37,69,"","","",50,22,30,2,0,1.7,1.7,3.4
Randy Boyd,1987-88,26,VAN,NHL,60,7,16,23,64,85,"","","",71,21,65,6,-9,1.0,2.6,3.6
Randy Boyd,1988-89,27,VAN,NHL,2,0,1,1,0,6,"","","",1,1,1,0,-1,0.0,0.1,0.1
Steve Bozek,1981-82,21,LAK,NHL,71,33,23,56,68,182,"","","",93,27,73,1,-5,3.0,0.8,3.9
Steve Bozek,1982-83,22,LAK,NHL,53,13,13,26,14,104,"","","",33,5,61,15,-18,0.7,0.2,0.9
Steve Bozek,1983-84,23,CGY,NHL,46,10,10,20,16,76,"","","",28,0,44,0,-16,0.3,0.2,0.5
Steve Bozek,1984-85,24,CGY,NHL,54,13,22,35,6,90,"","","",48,1,46,10,11,1.2,0.7,2.0
Steve Bozek,1985-86,25,CGY,NHL,64,21,22,43,24,147,"","","",77,16,61,24,26,1.9,1.2,3.2
Steve Bozek,1986-87,26,CGY,NHL,71,17,18,35,22,137,"","","",47,5,71,32,4,1.1,0.9,2.0
Steve Bozek,1987-88,27,TOT,NHL,33,3,7,10,14,43,"","","",15,0,30,10,-5,-0.3,0.1,-0.2
Steve Bozek,1988-89,28,VAN,NHL,71,17,18,35,64,138,"","","",44,2,72,31,1,1.1,1.2,2.3
Steve Bozek,1989-90,29,VAN,NHL,58,14,9,23,32,105,"","","",35,0,64,26,-3,0.5,0.8,1.3
Steve Bozek,1990-91,30,VAN,NHL,62,15,17,32,22,126,"","","",44,2,75,27,-6,1.4,0.8,2.2
Steve Bozek,1991-92,31,SJS,NHL,58,8,8,16,27,105,"","","",26,5,77,26,-30,-0.3,0.1,-0.2
Randy Velischek,1982-83,20,MNS,NHL,3,0,0,0,2,4,"","","",1,0,8,3,-4,-0.1,-0.1,-0.1
Randy Velischek,1983-84,21,MNS,NHL,33,2,2,4,10,15,"","","",24,0,34,4,-6,-0.3,1.1,0.8
Randy Velischek,1984-85,22,MNS,NHL,52,4,9,13,26,31,"","","",51,0,55,11,5,0.1,3.0,3.2
Randy Velischek,1985-86,23,NJD,NHL,47,2,7,9,39,24,"","","",45,1,95,31,-20,-0.2,1.0,0.8
Randy Velischek,1986-87,24,NJD,NHL,64,2,16,18,52,39,"","","",59,0,102,31,-13,0.2,1.9,2.1
Randy Velischek,1987-88,25,NJD,NHL,51,3,9,12,66,39,"","","",25,1,56,19,-13,0.0,1.9,2.0
Randy Velischek,1988-89,26,NJD,NHL,80,4,14,18,70,77,"","","",61,1,136,74,-2,0.0,3.5,3.5
Randy Velischek,1989-90,27,NJD,NHL,62,0,6,6,72,34,"","","",44,0,56,16,4,-0.8,3.2,2.4
Randy Velischek,1990-91,28,QUE,NHL,79,2,10,12,42,47,"","","",59,1,139,62,-19,-0.6,2.1,1.5
Randy Velischek,1991-92,29,QUE,NHL,38,2,3,5,22,23,"","","",23,1,42,17,-3,-0.2,1.6,1.3
Jim Pavese,1981-82,19,STL,NHL,42,2,9,11,101,29,"","","",40,1,66,13,-14,0.0,1.3,1.3
Jim Pavese,1982-83,20,STL,NHL,24,0,2,2,45,9,"","","",19,0,30,0,-11,-0.3,0.7,0.4
Jim Pavese,1983-84,21,STL,NHL,4,0,1,1,19,1,"","","",3,0,4,0,-1,0.0,0.2,0.1
Jim Pavese,1984-85,22,STL,NHL,51,2,5,7,69,27,"","","",31,1,35,1,-3,-0.4,2.5,2.1
Jim Pavese,1985-86,23,STL,NHL,69,4,7,11,116,51,"","","",61,3,80,19,-2,-0.3,3.6,3.3
Jim Pavese,1986-87,24,STL,NHL,69,2,9,11,127,45,"","","",39,1,74,15,-23,-0.4,2.7,2.3
Jim Pavese,1987-88,25,TOT,NHL,25,0,5,5,77,20,"","","",14,1,25,7,-5,-0.2,1.0,0.9
Jim Pavese,1988-89,26,TOT,NHL,44,3,6,9,135,33,"","","",36,0,46,8,-2,0.0,1.8,1.8
Torrie Robertson,1980-81,19,WSH,NHL,3,0,0,0,0,3,"","","",0,0,2,0,-2,-0.1,0.0,-0.1
Torrie Robertson,1981-82,20,WSH,NHL,54,8,13,21,204,46,"","","",28,6,23,0,-1,-0.3,0.8,0.5
Torrie Robertson,1982-83,21,WSH,NHL,5,2,0,2,4,5,"","","",3,0,5,0,-2,0.1,0.0,0.1
Torrie Robertson,1983-84,22,HAR,NHL,66,7,13,20,198,62,"","","",35,2,42,0,-10,-0.7,0.8,0.1
Torrie Robertson,1984-85,23,HAR,NHL,74,11,30,41,337,74,"","","",58,14,57,0,-12,0.8,0.9,1.7
Torrie Robertson,1985-86,24,HAR,NHL,76,13,24,37,358,87,"","","",50,11,50,0,-11,0.5,0.7,1.2
Torrie Robertson,1986-87,25,HAR,NHL,20,1,0,1,98,19,"","","",6,0,12,0,-6,-0.6,0.1,-0.5
Torrie Robertson,1987-88,26,HAR,NHL,63,2,8,10,293,46,"","","",17,0,17,0,0,-1.5,1.2,-0.3
Torrie Robertson,1988-89,27,TOT,NHL,39,4,6,10,147,26,"","","",15,1,17,0,-3,-0.5,0.4,0.0
Torrie Robertson,1989-90,28,DET,NHL,42,1,5,6,112,20,"","","",11,0,14,0,-3,-1.1,0.4,-0.7
Sean McKenna,1981-82,19,BUF,NHL,3,0,1,1,2,6,"","","",4,0,1,0,3,-0.1,0.1,0.1
Sean McKenna,1982-83,20,BUF,NHL,46,10,14,24,4,62,"","","",35,4,35,0,-3,0.6,0.5,1.2
Sean McKenna,1983-84,21,BUF,NHL,78,20,10,30,47,107,"","","",47,0,49,2,0,0.5,1.1,1.6
Sean McKenna,1984-85,22,BUF,NHL,65,20,16,36,41,110,"","","",49,6,49,0,-5,1.4,1.0,2.3
Sean McKenna,1985-86,23,TOT,NHL,75,10,12,22,35,130,"","","",42,5,76,16,-25,-0.7,0.4,-0.3
Sean McKenna,1986-87,24,LAK,NHL,69,14,19,33,10,102,"","","",52,3,69,31,11,0.8,1.1,1.9
